origin_state,origin_state_name,dest_state,dest_state_name,feature_year,prediction_year,selected_model,predicted_tons
4,Arizona,46,South Dakota,2024,2025,linear_regression,3.8452463906754346
10,Delaware,5,Arkansas,2024,2025,linear_regression,3.509264320157854
29,Missouri,44,Rhode Island,2024,2025,linear_regression,3.4502639091059777
35,New Mexico,30,Montana,2024,2025,linear_regression,3.3918624241785906
22,Louisiana,11,Washington DC,2024,2025,linear_regression,3.102222155977749
1,Alabama,50,Vermont,2024,2025,linear_regression,2.993629364973309
5,Arkansas,50,Vermont,2024,2025,linear_regression,2.942953681633732
35,New Mexico,5,Arkansas,2024,2025,linear_regression,2.9171608259392627
31,Nebraska,54,West Virginia,2024,2025,linear_regression,2.8322947835024195
10,Delaware,46,South Dakota,2024,2025,linear_regression,2.7213861626331237
11,Washington DC,46,South Dakota,2024,2025,linear_regression,2.4516521374595293
46,South Dakota,11,Washington DC,2024,2025,linear_regression,2.3919917131591006
44,Rhode Island,28,Mississippi,2024,2025,linear_regression,2.31248069460376
38,North Dakota,56,Wyoming,2024,2025,linear_regression,2.2746962805911934
10,Delaware,21,Kentucky,2024,2025,linear_regression,1.7813647981043133
11,Washington DC,13,Georgia,2024,2025,linear_regression,1.750409358374803
20,Kansas,11,Washington DC,2024,2025,linear_regression,1.747762963828297
46,South Dakota,54,West Virginia,2024,2025,linear_regression,1.3252364801109593
13,Georgia,11,Washington DC,2024,2025,linear_regression,1.11122859932631
11,Washington DC,20,Kansas,2024,2025,linear_regression,0.8642438554959391
31,Nebraska,11,Washington DC,2024,2025,linear_regression,0.6468740353833375
10,Delaware,19,Iowa,2024,2025,linear_regression,0.6240094155335392
11,Washington DC,31,Nebraska,2024,2025,linear_regression,0.4192636440694706
11,Washington DC,40,Oklahoma,2024,2025,linear_regression,0.3789654786705938
40,Oklahoma,11,Washington DC,2024,2025,linear_regression,0.17521531703773974
50,Vermont,21,Kentucky,2024,2025,linear_regression,0.0
11,Washington DC,29,Missouri,2024,2025,linear_regression,0.0
11,Washington DC,25,Massachusetts,2024,2025,linear_regression,0.0
11,Washington DC,33,New Hampshire,2024,2025,linear_regression,0.0
11,Washington DC,50,Vermont,2024,2025,linear_regression,0.0
29,Missouri,11,Washington DC,2024,2025,linear_regression,0.0
23,Maine,11,Washington DC,2024,2025,linear_regression,0.0
50,Vermont,54,West Virginia,2024,2025,linear_regression,0.0
11,Washington DC,45,South Carolina,2024,2025,linear_regression,0.0
11,Washington DC,44,Rhode Island,2024,2025,linear_regression,0.0
11,Washington DC,39,Ohio,2024,2025,linear_regression,0.0
35,New Mexico,38,North Dakota,2024,2025,linear_regression,0.0
35,New Mexico,46,South Dakota,2024,2025,linear_regression,0.0
4,Arizona,56,Wyoming,2024,2025,linear_regression,0.0
5,Arkansas,11,Washington DC,2024,2025,linear_regression,0.0
36,New York,11,Washington DC,2024,2025,linear_regression,0.0
50,Vermont,11,Washington DC,2024,2025,linear_regression,0.0
50,Vermont,10,Delaware,2024,2025,linear_regression,0.0
38,North Dakota,47,Tennessee,2024,2025,linear_regression,0.0
10,Delaware,50,Vermont,2024,2025,linear_regression,0.0
18,Indiana,11,Washington DC,2024,2025,linear_regression,0.0
35,New Mexico,56,Wyoming,2024,2025,linear_regression,0.0
16,Idaho,46,South Dakota,2024,2025,linear_regression,0.0
10,Delaware,44,Rhode Island,2024,2025,linear_regression,0.0
10,Delaware,54,West Virginia,2024,2025,linear_regression,0.0
44,Rhode Island,54,West Virginia,2024,2025,linear_regression,0.0
11,Washington DC,12,Florida,2024,2025,linear_regression,0.0
11,Washington DC,17,Illinois,2024,2025,linear_regression,0.0
11,Washington DC,18,Indiana,2024,2025,linear_regression,0.0
11,Washington DC,1,Alabama,2024,2025,linear_regression,0.0
11,Washington DC,5,Arkansas,2024,2025,linear_regression,0.0
11,Washington DC,9,Connecticut,2024,2025,linear_regression,0.0
11,Washington DC,10,Delaware,2024,2025,linear_regression,0.0
5,Arkansas,10,Delaware,2024,2025,linear_regression,0.0
11,Washington DC,27,Minnesota,2024,2025,linear_regression,0.0
11,Washington DC,26,Michigan,2024,2025,linear_regression,0.0
11,Washington DC,28,Mississippi,2024,2025,linear_regression,0.0
11,Washington DC,34,New Jersey,2024,2025,linear_regression,0.0
11,Washington DC,47,Tennessee,2024,2025,linear_regression,0.0
33,New Hampshire,54,West Virginia,2024,2025,linear_regression,0.0
54,West Virginia,33,New Hampshire,2024,2025,linear_regression,0.0
54,West Virginia,19,Iowa,2024,2025,linear_regression,0.0
33,New Hampshire,10,Delaware,2024,2025,linear_regression,0.0
33,New Hampshire,11,Washington DC,2024,2025,linear_regression,0.0
27,Minnesota,11,Washington DC,2024,2025,linear_regression,0.0
9,Connecticut,54,West Virginia,2024,2025,linear_regression,0.0
13,Georgia,30,Montana,2024,2025,linear_regression,0.0
39,Ohio,11,Washington DC,2024,2025,linear_regression,0.0
19,Iowa,24,Maryland,2024,2025,linear_regression,0.0
19,Iowa,11,Washington DC,2024,2025,linear_regression,0.0
47,Tennessee,11,Washington DC,2024,2025,linear_regression,0.0
9,Connecticut,11,Washington DC,2024,2025,linear_regression,0.0
46,South Dakota,35,New Mexico,2024,2025,linear_regression,0.0
25,Massachusetts,11,Washington DC,2024,2025,linear_regression,0.0
26,Michigan,11,Washington DC,2024,2025,linear_regression,0.0
32,Nevada,46,South Dakota,2024,2025,linear_regression,0.0
28,Mississippi,11,Washington DC,2024,2025,linear_regression,0.0
54,West Virginia,44,Rhode Island,2024,2025,linear_regression,0.0
54,West Virginia,46,South Dakota,2024,2025,linear_regression,0.0
44,Rhode Island,21,Kentucky,2024,2025,linear_regression,0.0
11,Washington DC,19,Iowa,2024,2025,linear_regression,0.0
11,Washington DC,21,Kentucky,2024,2025,linear_regression,0.0
11,Washington DC,55,Wisconsin,2024,2025,linear_regression,0.0
21,Kentucky,11,Washington DC,2024,2025,linear_regression,0.0
12,Florida,11,Washington DC,2024,2025,linear_regression,0.0
11,Washington DC,54,West Virginia,2024,2025,linear_regression,0.0
10,Delaware,33,New Hampshire,2024,2025,linear_regression,0.0
44,Rhode Island,10,Delaware,2024,2025,linear_regression,0.0
11,Washington DC,23,Maine,2024,2025,linear_regression,0.0
44,Rhode Island,11,Washington DC,2024,2025,linear_regression,0.0
11,Washington DC,22,Louisiana,2024,2025,linear_regression,0.0
1,Alabama,11,Washington DC,2024,2025,linear_regression,0.0
